txn_id,checkout_dt,item_id,patron_id,checkout_location,loan_policy_days,collection,subject,due_dt,patron_group,risk_profile,renewal_count,return_dt,is_returned,is_late,late_days
T0010494,2024-02-11,I003425,P001043,Main,7,DVD,Arts,2024-02-18,Community,low,1,2024-02-17,True,False,0.0
T0010495,2024-03-07,I005235,P001245,Main,28,Book,HSS,2024-04-04,Grad,low,1,2024-04-02,True,False,0.0
T0010496,2024-07-09,I003351,P001354,Main,28,Book,HSS,2024-08-06,Grad,high,1,2024-08-04,True,False,0.0
T0010497,2024-11-25,I000455,P001183,Main,28,Book,Medicine,2024-12-23,Undergrad,low,2,2024-12-20,True,False,0.0
T0010498,2025-01-29,I004008,P002323,Main,28,Book,Law,2025-02-26,Grad,medium,1,2025-02-24,True,False,0.0
T0010499,2025-01-10,I000218,P002389,Main,28,Book,STEM,2025-02-07,Undergrad,medium,1,2025-02-05,True,False,0.0
T0010500,2025-06-17,I002529,P002054,Main,28,Book,Law,2025-07-15,Grad,low,1,2025-07-14,True,False,0.0
T0010501,2024-04-02,I004517,P001598,Main,28,Book,Law,2024-04-30,Undergrad,medium,1,2024-04-28,True,False,0.0
T0010502,2025-03-15,I005489,P001758,Main,28,Book,Business,2025-04-12,Faculty,medium,2,2025-04-09,True,False,0.0
T0010503,2024-12-13,I001590,P001877,Main,28,Book,HSS,2025-01-10,Undergrad,low,0,,False,False,0.0
T0010504,2025-05-07,I000120,P001043,Main,28,Book,Law,2025-06-04,Community,low,1,2025-06-01,True,False,0.0
T0010505,2025-12-15,I001157,P001565,Main,28,Book,STEM,2026-01-12,Undergrad,high,1,2026-01-13,True,True,1.0
T0010506,2024-10-07,I004023,P001072,Main,28,Book,Medicine,2024-11-04,Staff,medium,0,2024-11-04,True,False,0.0
T0010507,2024-07-08,I002870,P001899,Main,28,Book,STEM,2024-08-05,Community,high,1,2024-08-09,True,True,4.0
T0010508,2025-09-29,I004846,P000042,Main,28,Book,Medicine,2025-10-27,Undergrad,low,1,2025-10-25,True,False,0.0
T0010509,2024-08-16,I003595,P002511,Main,28,Book,HSS,2024-09-13,Staff,low,0,2024-09-10,True,False,0.0
T0010510,2025-10-01,I001114,P000761,Main,28,Book,HSS,2025-10-29,Undergrad,low,1,2025-10-27,True,False,0.0
T0010511,2024-02-10,I002317,P001403,Main,28,Book,Medicine,2024-03-09,Undergrad,low,1,2024-03-06,True,False,0.0
T0010512,2024-02-15,I004893,P002937,Main,28,Book,Medicine,2024-03-14,Faculty,medium,2,2024-03-11,True,False,0.0
T0010513,2025-04-01,I001198,P000830,Main,1,CourseReserve,Business,2025-04-02,Undergrad,low,1,2025-04-01,True,False,0.0
T0010514,2024-08-10,I000382,P000240,Main,28,Book,STEM,2024-09-07,Community,low,0,2024-09-07,True,False,0.0
T0010515,2024-10-21,I005192,P002596,Main,28,Book,HSS,2024-11-18,Faculty,medium,0,2024-11-17,True,False,0.0
T0010516,2024-01-13,I004210,P000869,Main,28,Book,Law,2024-02-10,Grad,medium,0,2024-02-12,True,True,2.0
T0010517,2025-01-14,I004635,P002219,Main,28,Book,STEM,2025-02-11,Undergrad,medium,2,2025-02-09,True,False,0.0
T0010518,2024-01-11,I003495,P001353,Main,28,Book,Law,2024-02-08,Staff,low,0,2024-02-07,True,False,0.0
T0010519,2025-09-28,I004224,P000049,Main,7,DVD,HSS,2025-10-05,Faculty,low,2,2025-10-02,True,False,0.0
T0010520,2025-05-05,I005555,P002252,Main,7,DVD,STEM,2025-05-12,Staff,medium,0,2025-05-11,True,False,0.0
T0010521,2024-11-21,I003475,P002478,Main,7,DVD,Arts,2024-11-28,Community,medium,1,2024-11-27,True,False,0.0
T0010522,2025-04-11,I005058,P001679,Main,28,Book,Arts,2025-05-09,Undergrad,low,1,2025-05-09,True,False,0.0
T0010523,2024-12-12,I003735,P001541,Main,28,Book,Business,2025-01-09,Undergrad,low,0,2025-01-07,True,False,0.0
T0010524,2024-04-25,I005158,P001660,Main,28,Book,HSS,2024-05-23,Undergrad,low,1,2024-05-21,True,False,0.0
T0010525,2025-01-26,I001627,P002756,Main,28,Book,Medicine,2025-02-23,Faculty,low,1,2025-02-20,True,False,0.0
T0010526,2025-11-08,I000341,P000246,Main,28,Book,HSS,2025-12-06,Undergrad,low,1,2025-12-03,True,False,0.0
T0010527,2025-04-06,I005879,P001978,Main,28,Book,Law,2025-05-04,Undergrad,high,1,2025-05-04,True,False,0.0
T0010528,2025-09-04,I001032,P000054,Main,28,Book,HSS,2025-10-02,Faculty,medium,2,2025-09-30,True,False,0.0
T0010529,2024-07-12,I002329,P000005,Main,28,Book,Medicine,2024-08-09,Grad,low,0,2024-08-08,True,False,0.0
T0010530,2024-11-05,I001736,P002003,Main,3,Laptop,Law,2024-11-08,Grad,medium,1,2024-11-05,True,False,0.0
T0010531,2024-08-06,I004510,P000172,Main,1,CourseReserve,HSS,2024-08-07,Staff,low,0,2024-08-04,True,False,0.0
T0010532,2025-07-16,I002541,P002779,Main,28,Book,STEM,2025-08-13,Undergrad,low,0,2025-08-12,True,False,0.0
T0010533,2025-04-09,I004828,P002823,Main,28,Book,Arts,2025-05-07,Undergrad,medium,1,2025-05-04,True,False,0.0
T0010534,2025-02-21,I003134,P002808,Main,28,Book,HSS,2025-03-21,Faculty,medium,1,2025-03-20,True,False,0.0
T0010535,2024-01-06,I001289,P002104,Main,28,Book,Arts,2024-02-03,Undergrad,low,0,2024-01-31,True,False,0.0
T0010536,2025-09-29,I001210,P002195,Main,1,CourseReserve,Business,2025-09-30,Undergrad,low,0,2025-09-27,True,False,0.0
T0010537,2025-11-04,I003701,P002425,Main,28,Book,Business,2025-12-02,Undergrad,low,2,2025-11-29,True,False,0.0
T0010538,2025-05-25,I001064,P001377,Main,28,Book,Business,2025-06-22,Staff,low,1,2025-06-19,True,False,0.0
T0010539,2025-10-16,I003530,P002017,Main,28,Book,Arts,2025-11-13,Community,low,1,2025-11-13,True,False,0.0
T0010540,2025-09-16,I003390,P000837,Main,28,Book,STEM,2025-10-14,Staff,high,1,2025-10-18,True,True,4.0
T0010541,2025-09-04,I002296,P000815,Main,28,Book,Medicine,2025-10-02,Undergrad,low,0,2025-09-29,True,False,0.0
T0010542,2025-06-28,I002830,P001031,Main,28,Book,HSS,2025-07-26,Undergrad,low,1,2025-07-23,True,False,0.0
T0010543,2024-02-15,I005762,P001040,Main,1,CourseReserve,HSS,2024-02-16,Faculty,low,1,2024-02-14,True,False,0.0
T0010544,2024-04-02,I003392,P001566,Main,3,Laptop,Arts,2024-04-05,Undergrad,high,1,2024-04-08,True,True,3.0
T0010545,2025-09-19,I004427,P002725,Main,28,Book,HSS,2025-10-17,Staff,medium,1,2025-10-15,True,False,0.0
T0010546,2024-10-25,I005545,P002702,Main,28,Book,STEM,2024-11-22,Undergrad,low,1,2024-11-22,True,False,0.0
T0010547,2025-07-18,I001693,P000944,Main,28,Book,HSS,2025-08-15,Faculty,low,2,2025-08-13,True,False,0.0
T0010548,2024-05-22,I000058,P002408,Main,28,Book,STEM,2024-06-19,Grad,low,0,2024-06-16,True,False,0.0
T0010549,2025-04-17,I003091,P001297,Main,28,Book,STEM,2025-05-15,Community,low,0,2025-05-12,True,False,0.0
T0010550,2024-07-02,I005097,P000392,Main,7,DVD,Law,2024-07-09,Community,medium,0,2024-07-07,True,False,0.0
T0010551,2024-11-19,I003888,P002445,Main,28,Book,Business,2024-12-17,Undergrad,low,2,2024-12-14,True,False,0.0
T0010552,2024-08-13,I001853,P000669,Main,7,DVD,Business,2024-08-20,Undergrad,medium,1,2024-08-19,True,False,0.0
T0010553,2024-11-27,I003150,P001347,Main,28,Book,STEM,2024-12-25,Grad,low,2,2024-12-23,True,False,0.0
T0010554,2025-12-20,I002341,P002760,Main,28,Book,Business,2026-01-17,Undergrad,low,1,2026-01-15,True,False,0.0
T0010555,2025-04-29,I001208,P002042,Main,28,Book,STEM,2025-05-27,Undergrad,low,1,2025-05-24,True,False,0.0
T0010556,2025-10-02,I002519,P000958,Main,28,Book,STEM,2025-10-30,Staff,low,2,2025-10-28,True,False,0.0
T0010557,2024-12-19,I004888,P001955,Main,28,Book,HSS,2025-01-16,Community,high,2,2025-01-15,True,False,0.0
T0010558,2024-01-12,I003485,P001245,Main,28,Book,Medicine,2024-02-09,Grad,low,1,2024-02-06,True,False,0.0
T0010559,2025-06-04,I004672,P000946,Main,7,DVD,HSS,2025-06-11,Undergrad,low,1,2025-06-08,True,False,0.0
T0010560,2025-12-10,I000585,P002053,Main,28,Book,Law,2026-01-07,Grad,low,0,2026-01-08,True,True,1.0
T0010561,2024-08-12,I004498,P001560,Main,28,Book,STEM,2024-09-09,Undergrad,medium,1,2024-09-08,True,False,0.0
T0010562,2025-04-23,I002241,P001107,Main,7,DVD,Business,2025-04-30,Undergrad,low,0,2025-04-27,True,False,0.0
T0010563,2024-11-18,I004504,P000504,Main,28,Book,HSS,2024-12-16,Grad,high,1,2024-12-20,True,True,4.0
T0010564,2025-01-29,I000324,P002393,Main,28,Book,STEM,2025-02-26,Undergrad,medium,1,2025-02-25,True,False,0.0
T0010565,2024-02-19,I005069,P001375,Main,1,CourseReserve,STEM,2024-02-20,Undergrad,low,0,2024-02-17,True,False,0.0
T0010566,2025-07-17,I000270,P002329,Main,28,Book,Law,2025-08-14,Undergrad,medium,1,2025-08-14,True,False,0.0
T0010567,2025-09-29,I001270,P000905,Main,28,Book,STEM,2025-10-27,Staff,low,0,2025-10-24,True,False,0.0
T0010568,2024-02-20,I004750,P000870,Main,7,DVD,HSS,2024-02-27,Grad,low,0,2024-02-25,True,False,0.0
T0010569,2025-02-03,I004672,P000796,Main,7,DVD,HSS,2025-02-10,Community,low,0,2025-02-07,True,False,0.0
T0010570,2025-07-26,I000474,P002998,Main,3,Laptop,Arts,2025-07-29,Undergrad,medium,1,2025-07-29,True,False,0.0
T0010571,2025-12-20,I005402,P001622,Main,1,CourseReserve,STEM,2025-12-21,Undergrad,medium,1,2025-12-19,True,False,0.0
T0010572,2024-09-08,I002604,P000693,Main,28,Book,HSS,2024-10-06,Undergrad,low,2,2024-10-04,True,False,0.0
T0010573,2024-09-17,I003637,P000709,Main,1,CourseReserve,Arts,2024-09-18,Undergrad,medium,0,2024-09-16,True,False,0.0
T0010574,2025-10-11,I003174,P002977,Main,28,Book,HSS,2025-11-08,Grad,low,0,,False,False,0.0
T0010575,2025-05-25,I002885,P002441,Main,28,Book,Business,2025-06-22,Undergrad,low,0,2025-06-21,True,False,0.0
T0010576,2025-12-02,I000773,P001107,Main,28,Book,Law,2025-12-30,Undergrad,low,1,2025-12-30,True,False,0.0
T0010577,2024-12-19,I005394,P002863,Main,28,Book,Law,2025-01-16,Undergrad,low,0,2025-01-13,True,False,0.0
T0010578,2025-03-27,I005482,P001077,Main,28,Book,STEM,2025-04-24,Faculty,low,1,2025-04-21,True,False,0.0
T0010579,2024-02-25,I004693,P000325,Main,28,Book,Arts,2024-03-24,Undergrad,low,0,2024-03-23,True,False,0.0
T0010580,2025-12-11,I003353,P001970,Main,3,Laptop,Medicine,2025-12-14,Grad,low,2,2025-12-13,True,False,0.0
T0010581,2024-10-03,I003326,P002237,Main,28,Book,Arts,2024-10-31,Staff,low,0,2024-10-28,True,False,0.0
T0010582,2025-02-15,I000381,P001926,Main,28,Book,STEM,2025-03-15,Undergrad,high,1,2025-03-16,True,True,1.0
T0010583,2025-02-27,I002362,P001501,Main,28,Book,HSS,2025-03-27,Undergrad,low,2,2025-03-26,True,False,0.0
T0010584,2024-11-30,I004026,P001321,Main,7,DVD,HSS,2024-12-07,Grad,medium,0,2024-12-05,True,False,0.0
T0010585,2025-08-16,I001638,P001598,Main,28,Book,Law,2025-09-13,Undergrad,medium,1,2025-09-13,True,False,0.0
T0010586,2025-02-27,I001918,P002717,Main,28,Book,HSS,2025-03-27,Staff,low,0,2025-03-25,True,False,0.0
T0010587,2024-06-19,I001329,P000150,Main,28,Book,HSS,2024-07-17,Undergrad,low,1,2024-07-14,True,False,0.0
T0010588,2024-09-20,I004778,P002172,Main,28,Book,Business,2024-10-18,Undergrad,low,1,2024-10-16,True,False,0.0
T0010589,2025-12-01,I005936,P001062,Main,28,Book,HSS,2025-12-29,Undergrad,low,2,2025-12-26,True,False,0.0
T0010590,2025-09-17,I002902,P002485,Main,28,Book,Arts,2025-10-15,Undergrad,medium,1,2025-10-15,True,False,0.0
T0010591,2025-12-10,I002322,P002480,Main,28,Book,Law,2026-01-07,Undergrad,low,1,2026-01-05,True,False,0.0
T0010592,2024-07-11,I002163,P000282,Main,28,Book,STEM,2024-08-08,Community,medium,0,2024-08-06,True,False,0.0
T0010593,2024-11-23,I003018,P002716,Main,28,Book,Business,2024-12-21,Undergrad,low,0,2024-12-19,True,False,0.0
T0010594,2024-02-21,I004568,P000948,Main,28,Book,STEM,2024-03-20,Undergrad,medium,1,2024-03-20,True,False,0.0
T0010595,2024-12-06,I005980,P001445,Main,28,Book,HSS,2025-01-03,Undergrad,low,1,2025-01-01,True,False,0.0
T0010596,2024-06-25,I003184,P000937,Main,28,Book,Law,2024-07-23,Grad,low,0,2024-07-21,True,False,0.0
T0010597,2024-11-06,I004937,P001930,Main,3,Laptop,Medicine,2024-11-09,Grad,medium,2,2024-11-07,True,False,0.0
T0010598,2024-08-26,I005081,P001120,Main,28,Book,Arts,2024-09-23,Undergrad,low,2,2024-09-22,True,False,0.0
T0010599,2024-02-02,I000443,P001492,Main,28,Book,Business,2024-03-01,Undergrad,low,1,2024-02-28,True,False,0.0
T0010600,2024-07-31,I004539,P001870,Main,28,Book,STEM,2024-08-28,Undergrad,medium,0,2024-08-26,True,False,0.0
T0010601,2025-01-18,I004107,P002877,Main,1,CourseReserve,HSS,2025-01-19,Undergrad,low,0,2025-01-16,True,False,0.0
T0010602,2024-03-02,I001969,P001212,Main,28,Book,STEM,2024-03-30,Undergrad,low,1,2024-03-28,True,False,0.0
T0010603,2025-03-30,I002239,P001757,Main,28,Book,Law,2025-04-27,Undergrad,low,0,2025-04-24,True,False,0.0
T0010604,2025-05-17,I004617,P002549,Main,7,DVD,Arts,2025-05-24,Grad,medium,1,2025-05-22,True,False,0.0
T0010605,2024-10-16,I001596,P000103,Main,28,Book,Arts,2024-11-13,Community,low,1,2024-11-11,True,False,0.0
T0010606,2025-11-02,I004681,P000439,Main,28,Book,STEM,2025-11-30,Undergrad,medium,1,2025-11-27,True,False,0.0
T0010607,2024-03-01,I005680,P000481,Main,28,Book,HSS,2024-03-29,Faculty,medium,2,2024-03-27,True,False,0.0
T0010608,2025-03-31,I003890,P000192,Main,28,Book,HSS,2025-04-28,Undergrad,low,0,2025-04-25,True,False,0.0
T0010609,2025-06-26,I003262,P002630,Main,28,Book,STEM,2025-07-24,Undergrad,medium,0,2025-07-23,True,False,0.0
T0010610,2025-08-12,I001057,P000843,Main,28,Book,Business,2025-09-09,Undergrad,low,0,2025-09-07,True,False,0.0
T0010611,2024-11-29,I004465,P001277,Main,28,Book,HSS,2024-12-27,Grad,low,0,2024-12-25,True,False,0.0
T0010612,2024-07-31,I004611,P000026,Main,28,Book,STEM,2024-08-28,Undergrad,medium,2,2024-08-25,True,False,0.0
T0010613,2025-12-07,I003777,P001041,Main,7,DVD,STEM,2025-12-14,Undergrad,low,0,2025-12-11,True,False,0.0
T0010614,2025-11-14,I005744,P001945,Main,1,CourseReserve,Arts,2025-11-15,Undergrad,low,0,2025-11-13,True,False,0.0
T0010615,2025-12-22,I002170,P002367,Main,28,Book,HSS,2026-01-19,Community,medium,2,2026-01-17,True,False,0.0
T0010616,2025-06-14,I004884,P000155,Main,28,Book,STEM,2025-07-12,Grad,low,0,2025-07-11,True,False,0.0
T0010617,2025-08-10,I000024,P000014,Main,28,Book,HSS,2025-09-07,Staff,low,1,2025-09-05,True,False,0.0
T0010618,2025-11-15,I002422,P002176,Main,28,Book,HSS,2025-12-13,Staff,medium,0,2025-12-11,True,False,0.0
T0010619,2024-11-24,I003874,P001615,Main,7,DVD,HSS,2024-12-01,Undergrad,medium,1,2024-11-29,True,False,0.0
T0010620,2024-04-26,I000105,P001556,Main,3,Laptop,HSS,2024-04-29,Undergrad,low,0,2024-04-27,True,False,0.0
T0010621,2025-02-12,I002236,P002136,Main,28,Book,STEM,2025-03-12,Undergrad,high,0,2025-03-16,True,True,4.0
T0010622,2024-12-16,I004034,P000171,Main,1,CourseReserve,Medicine,2024-12-17,Undergrad,low,0,2024-12-14,True,False,0.0
T0010623,2025-08-09,I005803,P002101,Main,28,Book,STEM,2025-09-06,Grad,medium,2,2025-09-03,True,False,0.0
T0010624,2025-07-01,I001483,P002266,Main,28,Book,STEM,2025-07-29,Undergrad,low,1,2025-07-26,True,False,0.0
T0010625,2024-08-06,I005566,P001622,Main,28,Book,HSS,2024-09-03,Undergrad,medium,0,2024-08-31,True,False,0.0
T0010626,2024-03-14,I000880,P001229,Main,28,Book,HSS,2024-04-11,Undergrad,low,0,2024-04-08,True,False,0.0
T0010627,2025-02-22,I003030,P000384,Main,28,Book,STEM,2025-03-22,Undergrad,medium,1,2025-03-20,True,False,0.0
T0010628,2025-05-07,I001239,P001635,Main,1,CourseReserve,Law,2025-05-08,Grad,low,0,2025-05-05,True,False,0.0
T0010629,2025-01-05,I005869,P001559,Main,7,DVD,Law,2025-01-12,Undergrad,medium,0,2025-01-16,True,True,4.0
T0010630,2025-04-30,I000675,P000831,Main,28,Book,HSS,2025-05-28,Undergrad,medium,1,2025-05-26,True,False,0.0
T0010631,2025-07-14,I003706,P001817,Main,3,Laptop,HSS,2025-07-17,Undergrad,low,0,2025-07-15,True,False,0.0
T0010632,2024-11-24,I003240,P002786,Main,28,Book,Law,2024-12-22,Faculty,low,2,2024-12-19,True,False,0.0
T0010633,2025-01-02,I000074,P002010,Main,7,DVD,STEM,2025-01-09,Community,medium,1,2025-01-08,True,False,0.0
T0010634,2025-04-06,I004123,P001884,Main,28,Book,Medicine,2025-05-04,Undergrad,medium,2,2025-05-04,True,False,0.0
T0010635,2025-03-24,I000267,P002493,Main,28,Book,Arts,2025-04-21,Undergrad,high,0,2025-04-20,True,False,0.0
T0010636,2024-12-21,I000576,P001303,Main,1,CourseReserve,Law,2024-12-22,Grad,low,0,2024-12-20,True,False,0.0
T0010637,2024-07-15,I000710,P000781,Main,28,Book,Medicine,2024-08-12,Grad,low,0,2024-08-09,True,False,0.0
T0010638,2025-05-10,I003444,P000807,Main,1,CourseReserve,STEM,2025-05-11,Undergrad,low,0,2025-05-11,True,False,0.0
T0010639,2024-10-18,I001679,P000232,Main,28,Book,HSS,2024-11-15,Community,medium,1,2024-11-17,True,True,2.0
T0010640,2024-12-04,I002113,P001020,Main,28,Book,Arts,2025-01-01,Community,high,0,2025-01-03,True,True,2.0
T0010641,2025-01-18,I004010,P002028,Main,28,Book,Business,2025-02-15,Undergrad,medium,0,2025-02-13,True,False,0.0
T0010642,2024-12-10,I003218,P001602,Main,28,Book,Arts,2025-01-07,Undergrad,medium,2,2025-01-06,True,False,0.0
T0010643,2025-04-26,I005614,P000478,Main,28,Book,Arts,2025-05-24,Undergrad,low,1,2025-05-22,True,False,0.0
T0010644,2025-01-10,I004054,P002846,Main,28,Book,STEM,2025-02-07,Faculty,low,2,2025-02-05,True,False,0.0
T0010645,2024-08-21,I005085,P001089,Main,28,Book,Business,2024-09-18,Grad,medium,1,2024-09-17,True,False,0.0
T0010646,2025-12-04,I003235,P001163,Main,28,Book,Business,2026-01-01,Grad,medium,1,2026-01-01,True,False,0.0
T0010647,2025-12-23,I003596,P002121,Main,28,Book,STEM,2026-01-20,Grad,low,1,2026-01-18,True,False,0.0
T0010648,2024-02-22,I004734,P002740,Main,1,CourseReserve,Law,2024-02-23,Undergrad,low,0,2024-02-21,True,False,0.0
T0010649,2025-05-05,I002753,P000863,Main,28,Book,HSS,2025-06-02,Grad,medium,1,2025-06-02,True,False,0.0
T0010650,2025-10-18,I000892,P002909,Main,7,DVD,Medicine,2025-10-25,Undergrad,medium,2,2025-10-24,True,False,0.0
T0010651,2025-11-29,I000377,P002254,Main,7,DVD,Business,2025-12-06,Faculty,low,2,2025-12-04,True,False,0.0
T0010652,2025-08-30,I002359,P000448,Main,28,Book,HSS,2025-09-27,Community,low,0,2025-09-24,True,False,0.0
T0010653,2025-10-22,I003775,P002569,Main,28,Book,Business,2025-11-19,Faculty,medium,0,2025-11-19,True,False,0.0
T0010654,2024-09-28,I003794,P001153,Main,28,Book,HSS,2024-10-26,Undergrad,medium,2,2024-10-26,True,False,0.0
T0010655,2025-09-11,I001488,P001576,Main,28,Book,Arts,2025-10-09,Faculty,high,2,2025-10-11,True,True,2.0
T0010656,2025-03-21,I000880,P001790,Main,28,Book,HSS,2025-04-18,Grad,high,0,2025-04-22,True,True,4.0
T0010657,2024-11-12,I005017,P001982,Main,28,Book,Law,2024-12-10,Staff,low,0,2024-12-07,True,False,0.0
T0010658,2025-08-27,I001691,P000474,Main,28,Book,HSS,2025-09-24,Undergrad,low,0,2025-09-22,True,False,0.0
T0010659,2024-06-09,I001526,P000983,Main,28,Book,Law,2024-07-07,Undergrad,medium,2,2024-07-07,True,False,0.0
T0010660,2025-11-27,I004968,P002886,Main,28,Book,STEM,2025-12-25,Staff,low,1,2025-12-23,True,False,0.0
T0010661,2024-12-06,I002949,P002517,Main,28,Book,HSS,2025-01-03,Undergrad,medium,1,2025-01-01,True,False,0.0
T0010662,2025-09-23,I004308,P002746,Main,28,Book,HSS,2025-10-21,Undergrad,low,1,2025-10-22,True,True,1.0
T0010663,2024-07-07,I003465,P000802,Main,28,Book,Business,2024-08-04,Undergrad,low,0,2024-08-02,True,False,0.0
T0010664,2025-10-23,I005319,P000833,Main,28,Book,STEM,2025-11-20,Undergrad,low,1,2025-11-19,True,False,0.0
T0010665,2025-02-01,I000017,P002020,Main,28,Book,HSS,2025-03-01,Undergrad,medium,0,2025-02-28,True,False,0.0
T0010666,2024-08-04,I000515,P001979,Main,28,Book,STEM,2024-09-01,Undergrad,low,0,2024-08-30,True,False,0.0
T0010667,2025-03-14,I000666,P000850,Main,28,Book,Business,2025-04-11,Undergrad,low,1,2025-04-09,True,False,0.0
T0010668,2024-02-22,I002889,P000514,Main,7,DVD,HSS,2024-02-29,Undergrad,medium,1,2024-02-28,True,False,0.0
T0010669,2024-09-30,I003110,P001383,Main,28,Book,Business,2024-10-28,Grad,low,1,2024-10-25,True,False,0.0
T0010670,2025-01-21,I004370,P001135,Main,28,Book,STEM,2025-02-18,Grad,low,2,2025-02-15,True,False,0.0
T0010671,2025-01-19,I003366,P002787,Main,28,Book,STEM,2025-02-16,Grad,low,2,2025-02-13,True,False,0.0
T0010672,2025-03-23,I000487,P002661,Main,28,Book,Arts,2025-04-20,Staff,low,0,2025-04-17,True,False,0.0
T0010673,2024-01-31,I000148,P000776,Main,28,Book,STEM,2024-02-28,Undergrad,medium,1,2024-02-26,True,False,0.0
T0010674,2025-07-30,I001244,P002931,Main,7,DVD,STEM,2025-08-06,Undergrad,medium,0,2025-08-04,True,False,0.0
T0010675,2024-03-07,I003996,P000099,Main,28,Book,Medicine,2024-04-04,Faculty,medium,2,2024-04-01,True,False,0.0
T0010676,2025-11-23,I005502,P001531,Main,28,Book,Medicine,2025-12-21,Staff,medium,0,2025-12-20,True,False,0.0
T0010677,2025-02-03,I004402,P000596,Main,28,Book,HSS,2025-03-03,Undergrad,low,0,2025-03-01,True,False,0.0
T0010678,2025-12-19,I005529,P002278,Main,28,Book,STEM,2026-01-16,Undergrad,medium,0,2026-01-17,True,True,1.0
T0010679,2024-05-10,I003674,P001784,Main,28,Book,HSS,2024-06-07,Undergrad,low,1,2024-06-05,True,False,0.0
T0010680,2025-08-06,I003924,P000421,Main,28,Book,Law,2025-09-03,Community,low,0,2025-09-01,True,False,0.0
T0010681,2025-02-28,I003991,P000622,Main,28,Book,STEM,2025-03-28,Staff,medium,1,2025-03-27,True,False,0.0
T0010682,2025-09-14,I000846,P002254,Main,28,Book,HSS,2025-10-12,Faculty,low,2,2025-10-10,True,False,0.0
T0010683,2024-02-06,I002337,P002455,Main,28,Book,Arts,2024-03-05,Undergrad,low,1,2024-03-02,True,False,0.0
T0010684,2024-10-03,I005043,P001974,Main,28,Book,Arts,2024-10-31,Staff,high,0,2024-11-02,True,True,2.0
T0010685,2025-04-24,I004248,P000014,Main,28,Book,Business,2025-05-22,Staff,low,0,2025-05-21,True,False,0.0
T0010686,2024-08-13,I000168,P002604,Main,28,Book,Arts,2024-09-10,Undergrad,low,2,2024-09-09,True,False,0.0
T0010687,2025-11-02,I001796,P002332,Main,28,Book,HSS,2025-11-30,Undergrad,medium,0,2025-11-28,True,False,0.0
T0010688,2025-08-04,I001014,P002254,Main,28,Book,HSS,2025-09-01,Faculty,low,2,2025-08-29,True,False,0.0
T0010689,2024-10-08,I005049,P001619,Main,28,Book,STEM,2024-11-05,Undergrad,low,2,2024-11-04,True,False,0.0
T0010690,2024-04-17,I000365,P001286,Main,1,CourseReserve,STEM,2024-04-18,Community,medium,0,2024-04-18,True,False,0.0
T0010691,2025-05-02,I003246,P002132,Main,28,Book,Arts,2025-05-30,Undergrad,low,0,2025-05-27,True,False,0.0
T0010692,2025-06-09,I005843,P001220,Main,28,Book,Medicine,2025-07-07,Undergrad,medium,0,2025-07-05,True,False,0.0
T0010693,2024-08-04,I000983,P002638,Main,28,Book,Arts,2024-09-01,Undergrad,low,1,2024-08-31,True,False,0.0
T0010694,2024-03-04,I000262,P002288,Main,1,CourseReserve,Medicine,2024-03-05,Staff,low,0,2024-03-03,True,False,0.0
T0010695,2024-04-05,I004069,P000293,Main,28,Book,STEM,2024-05-03,Community,medium,0,2024-04-30,True,False,0.0
T0010696,2025-10-12,I004406,P001750,Main,28,Book,HSS,2025-11-09,Undergrad,low,1,2025-11-07,True,False,0.0
