item_id,collection,subject,loan_policy_days,home_location
I005122,CourseReserve,HSS,1,Main
I005123,Book,STEM,28,Main
I005124,Book,Law,28,Main
I005125,Laptop,HSS,3,Main
I005126,Book,Business,28,Main
I005127,Book,Medicine,28,Main
I005128,Book,STEM,28,Main
I005129,Book,STEM,28,Main
I005130,DVD,Medicine,7,Main
I005131,Book,Business,28,Main
I005132,Book,HSS,28,Main
I005133,Book,HSS,28,Main
I005134,Book,Law,28,Main
I005135,CourseReserve,STEM,1,Main
I005136,Book,HSS,28,Main
I005137,Book,HSS,28,Main
I005138,Book,Medicine,28,Main
I005139,Book,Law,28,Main
I005140,CourseReserve,Arts,1,Main
I005141,Book,Business,28,Main
I005142,Book,Arts,28,Main
I005143,Book,HSS,28,Main
I005144,Book,Business,28,Main
I005145,Book,HSS,28,Main
I005146,DVD,Law,7,Main
I005147,Book,STEM,28,Main
I005148,Laptop,STEM,3,Main
I005149,Book,Medicine,28,Main
I005150,Book,Medicine,28,Main
I005151,Book,HSS,28,Main
I005152,Book,STEM,28,Main
I005153,Laptop,STEM,3,Main
I005154,Book,STEM,28,Main
I005155,Book,Medicine,28,Main
I005156,Book,HSS,28,Main
I005157,Book,Arts,28,Main
I005158,Book,HSS,28,Main
I005159,Book,Law,28,Main
I005160,Book,Law,28,Main
I005161,Book,HSS,28,Main
I005162,Book,HSS,28,Main
I005163,Book,Medicine,28,Main
I005164,Book,Business,28,Main
I005165,Book,HSS,28,Main
I005166,CourseReserve,STEM,1,Main
I005167,Book,HSS,28,Main
I005168,Book,HSS,28,Main
I005169,Book,STEM,28,Main
I005170,Book,HSS,28,Main
I005171,Book,Medicine,28,Main
I005172,Book,Business,28,Main
I005173,Book,Arts,28,Main
I005174,Book,Law,28,Main
I005175,Book,Arts,28,Main
I005176,DVD,STEM,7,Main
I005177,Laptop,STEM,3,Main
I005178,Book,Arts,28,Main
I005179,Book,Law,28,Main
I005180,Laptop,HSS,3,Main
I005181,Book,Business,28,Main
I005182,DVD,Medicine,7,Main
I005183,Book,Business,28,Main
I005184,CourseReserve,STEM,1,Main
I005185,Book,Law,28,Main
I005186,CourseReserve,Arts,1,Main
I005187,Book,HSS,28,Main
I005188,Book,Law,28,Main
I005189,CourseReserve,HSS,1,Main
I005190,Book,Law,28,Main
I005191,Book,STEM,28,Main
I005192,Book,HSS,28,Main
I005193,Book,HSS,28,Main
I005194,CourseReserve,Law,1,Main
I005195,Book,HSS,28,Main
I005196,DVD,HSS,7,Main
I005197,Book,Medicine,28,Main
I005198,Book,HSS,28,Main
I005199,Book,STEM,28,Main
I005200,Book,Arts,28,Main
I005201,Book,HSS,28,Main
I005202,CourseReserve,STEM,1,Main
I005203,Book,STEM,28,Main
I005204,Book,Business,28,Main
I005205,CourseReserve,Medicine,1,Main
I005206,Book,Arts,28,Main
I005207,DVD,Business,7,Main
I005208,Book,HSS,28,Main
I005209,DVD,HSS,7,Main
I005210,Book,STEM,28,Main
I005211,CourseReserve,HSS,1,Main
I005212,Book,Business,28,Main
I005213,Book,Law,28,Main
I005214,Book,HSS,28,Main
I005215,Book,Medicine,28,Main
I005216,Book,HSS,28,Main
I005217,Book,STEM,28,Main
I005218,Book,Law,28,Main
I005219,Book,STEM,28,Main
I005220,Book,STEM,28,Main
I005221,Book,HSS,28,Main
I005222,Book,STEM,28,Main
I005223,Book,Business,28,Main
I005224,Book,Arts,28,Main
I005225,Book,STEM,28,Main
I005226,Book,STEM,28,Main
I005227,Book,Law,28,Main
I005228,Laptop,Arts,3,Main
I005229,Book,HSS,28,Main
I005230,Book,STEM,28,Main
I005231,Book,Business,28,Main
I005232,Book,STEM,28,Main
I005233,Book,HSS,28,Main
I005234,Book,Law,28,Main
I005235,Book,HSS,28,Main
I005236,Book,STEM,28,Main
I005237,Book,STEM,28,Main
I005238,Book,Medicine,28,Main
I005239,Book,STEM,28,Main
I005240,Book,HSS,28,Main
I005241,CourseReserve,HSS,1,Main
I005242,Book,Medicine,28,Main
I005243,Book,HSS,28,Main
I005244,Laptop,STEM,3,Main
I005245,Book,HSS,28,Main
I005246,Book,Business,28,Main
I005247,DVD,STEM,7,Main
I005248,DVD,STEM,7,Main
I005249,Book,STEM,28,Main
I005250,Book,Medicine,28,Main
I005251,Book,STEM,28,Main
I005252,CourseReserve,Business,1,Main
I005253,Book,Medicine,28,Main
I005254,Book,Medicine,28,Main
I005255,DVD,HSS,7,Main
I005256,Book,Arts,28,Main
I005257,Book,HSS,28,Main
I005258,Book,STEM,28,Main
I005259,Book,Medicine,28,Main
I005260,DVD,HSS,7,Main
I005261,Book,HSS,28,Main
I005262,DVD,HSS,7,Main
I005263,Book,Law,28,Main
I005264,Book,STEM,28,Main
I005265,CourseReserve,Business,1,Main
I005266,Book,Medicine,28,Main
I005267,Book,Law,28,Main
I005268,Book,HSS,28,Main
I005269,DVD,Arts,7,Main
I005270,Book,HSS,28,Main
I005271,Book,HSS,28,Main
I005272,Book,HSS,28,Main
I005273,Book,STEM,28,Main
I005274,DVD,HSS,7,Main
I005275,Book,HSS,28,Main
I005276,Book,HSS,28,Main
I005277,Book,HSS,28,Main
I005278,Book,STEM,28,Main
I005279,CourseReserve,Business,1,Main
I005280,Book,Business,28,Main
I005281,CourseReserve,HSS,1,Main
I005282,Book,HSS,28,Main
I005283,Book,Arts,28,Main
I005284,Laptop,HSS,3,Main
I005285,Book,Medicine,28,Main
I005286,Book,HSS,28,Main
I005287,CourseReserve,Arts,1,Main
I005288,Book,STEM,28,Main
I005289,Book,STEM,28,Main
I005290,Book,Law,28,Main
I005291,Book,STEM,28,Main
I005292,Book,HSS,28,Main
I005293,Book,STEM,28,Main
I005294,Book,Business,28,Main
I005295,Book,HSS,28,Main
I005296,Book,HSS,28,Main
I005297,Book,STEM,28,Main
I005298,Book,HSS,28,Main
I005299,Book,Law,28,Main
I005300,Book,HSS,28,Main
I005301,DVD,STEM,7,Main
I005302,Book,HSS,28,Main
I005303,Book,STEM,28,Main
I005304,Laptop,HSS,3,Main
I005305,Book,HSS,28,Main
I005306,Book,HSS,28,Main
I005307,Book,Arts,28,Main
I005308,Book,HSS,28,Main
I005309,Laptop,Law,3,Main
I005310,Laptop,HSS,3,Main
I005311,Book,HSS,28,Main
I005312,Book,STEM,28,Main
I005313,CourseReserve,STEM,1,Main
I005314,CourseReserve,Arts,1,Main
I005315,Book,Arts,28,Main
I005316,Book,Business,28,Main
I005317,Book,STEM,28,Main
I005318,CourseReserve,STEM,1,Main
I005319,Book,STEM,28,Main
I005320,Book,Arts,28,Main
I005321,Book,STEM,28,Main
I005322,Book,STEM,28,Main
I005323,Book,HSS,28,Main
I005324,CourseReserve,HSS,1,Main
I005325,Book,Arts,28,Main
I005326,Book,HSS,28,Main
I005327,Book,STEM,28,Main
I005328,Book,HSS,28,Main
I005329,Book,Medicine,28,Main
I005330,Book,HSS,28,Main
I005331,Book,Medicine,28,Main
I005332,Book,HSS,28,Main
I005333,Book,Medicine,28,Main
I005334,Book,Business,28,Main
I005335,CourseReserve,HSS,1,Main
I005336,CourseReserve,STEM,1,Main
I005337,Book,HSS,28,Main
I005338,Book,HSS,28,Main
I005339,Laptop,Medicine,3,Main
I005340,Book,STEM,28,Main
I005341,DVD,STEM,7,Main
I005342,CourseReserve,HSS,1,Main
I005343,Book,STEM,28,Main
I005344,Book,Medicine,28,Main
I005345,CourseReserve,STEM,1,Main
I005346,Book,Arts,28,Main
I005347,Book,Arts,28,Main
I005348,Book,HSS,28,Main
I005349,Book,HSS,28,Main
I005350,Book,Medicine,28,Main
I005351,Book,STEM,28,Main
I005352,CourseReserve,HSS,1,Main
I005353,Book,HSS,28,Main
I005354,Book,STEM,28,Main
I005355,Book,Business,28,Main
I005356,Book,HSS,28,Main
I005357,Book,HSS,28,Main
I005358,CourseReserve,Arts,1,Main
I005359,DVD,Business,7,Main
I005360,Book,STEM,28,Main
I005361,Book,Business,28,Main
I005362,Book,STEM,28,Main
I005363,Book,Business,28,Main
I005364,Book,STEM,28,Main
I005365,Book,HSS,28,Main
I005366,CourseReserve,Business,1,Main
I005367,Book,STEM,28,Main
I005368,Book,Arts,28,Main
I005369,Book,STEM,28,Main
I005370,Book,Arts,28,Main
I005371,Book,Arts,28,Main
I005372,Book,HSS,28,Main
I005373,Book,Business,28,Main
I005374,DVD,STEM,7,Main
I005375,Book,Arts,28,Main
I005376,DVD,STEM,7,Main
I005377,Book,Business,28,Main
I005378,Book,STEM,28,Main
I005379,DVD,HSS,7,Main
I005380,Book,HSS,28,Main
I005381,Book,STEM,28,Main
I005382,Book,Business,28,Main
I005383,Book,STEM,28,Main
I005384,Book,Law,28,Main
I005385,Book,HSS,28,Main
I005386,Book,STEM,28,Main
I005387,Book,HSS,28,Main
I005388,CourseReserve,Business,1,Main
I005389,Book,Arts,28,Main
I005390,DVD,STEM,7,Main
I005391,Book,HSS,28,Main
I005392,Book,HSS,28,Main
I005393,DVD,Law,7,Main
I005394,Book,Law,28,Main
I005395,Book,Business,28,Main
I005396,Book,HSS,28,Main
I005397,Book,Business,28,Main
I005398,Book,Law,28,Main
I005399,Book,HSS,28,Main
I005400,DVD,STEM,7,Main
I005401,Book,HSS,28,Main
I005402,CourseReserve,STEM,1,Main
I005403,CourseReserve,Medicine,1,Main
I005404,Book,STEM,28,Main
I005405,Book,Medicine,28,Main
I005406,Laptop,STEM,3,Main
I005407,CourseReserve,HSS,1,Main
I005408,Book,STEM,28,Main
I005409,Book,STEM,28,Main
I005410,Book,STEM,28,Main
I005411,Book,HSS,28,Main
I005412,Book,STEM,28,Main
I005413,Book,HSS,28,Main
I005414,Book,HSS,28,Main
I005415,Book,STEM,28,Main
I005416,Book,HSS,28,Main
I005417,Book,Arts,28,Main
I005418,Book,STEM,28,Main
I005419,Book,Business,28,Main
I005420,Book,STEM,28,Main
I005421,Book,Law,28,Main
I005422,Book,HSS,28,Main
I005423,CourseReserve,Arts,1,Main
I005424,Book,STEM,28,Main
I005425,Book,Medicine,28,Main
I005426,Book,STEM,28,Main
I005427,CourseReserve,HSS,1,Main
I005428,Book,Law,28,Main
I005429,Book,HSS,28,Main
I005430,Book,STEM,28,Main
I005431,Book,HSS,28,Main
I005432,Book,Law,28,Main
I005433,Book,Arts,28,Main
I005434,Book,STEM,28,Main
I005435,Book,Business,28,Main
I005436,Book,STEM,28,Main
I005437,Book,STEM,28,Main
I005438,DVD,Arts,7,Main
I005439,Book,Medicine,28,Main
I005440,DVD,Business,7,Main
I005441,Book,HSS,28,Main
I005442,Book,STEM,28,Main
I005443,Book,HSS,28,Main
I005444,CourseReserve,STEM,1,Main
I005445,Book,STEM,28,Main
I005446,Book,Medicine,28,Main
I005447,Book,Medicine,28,Main
I005448,Book,STEM,28,Main
I005449,Book,HSS,28,Main
I005450,Book,Medicine,28,Main
I005451,Book,HSS,28,Main
I005452,Book,Law,28,Main
I005453,Book,HSS,28,Main
I005454,Book,STEM,28,Main
I005455,Book,Arts,28,Main
I005456,Book,HSS,28,Main
I005457,Book,STEM,28,Main
I005458,Book,HSS,28,Main
I005459,CourseReserve,Medicine,1,Main
I005460,CourseReserve,Medicine,1,Main
I005461,DVD,HSS,7,Main
I005462,Book,HSS,28,Main
I005463,Book,Law,28,Main
I005464,Book,STEM,28,Main
I005465,Book,Law,28,Main
I005466,Book,HSS,28,Main
I005467,Book,HSS,28,Main
I005468,DVD,Law,7,Main
I005469,DVD,HSS,7,Main
I005470,Book,Medicine,28,Main
I005471,Book,HSS,28,Main
I005472,Book,HSS,28,Main
I005473,Book,Arts,28,Main
I005474,Book,STEM,28,Main
I005475,Book,Law,28,Main
I005476,Book,HSS,28,Main
I005477,Book,STEM,28,Main
I005478,Book,Business,28,Main
I005479,Book,HSS,28,Main
I005480,Book,Business,28,Main
I005481,DVD,STEM,7,Main
I005482,Book,STEM,28,Main
I005483,Book,STEM,28,Main
I005484,Book,STEM,28,Main
I005485,Book,HSS,28,Main
I005486,CourseReserve,STEM,1,Main
I005487,Book,STEM,28,Main
I005488,Book,STEM,28,Main
I005489,Book,Business,28,Main
I005490,Laptop,STEM,3,Main
I005491,Book,Arts,28,Main
I005492,Book,HSS,28,Main
I005493,Book,STEM,28,Main
I005494,Book,Business,28,Main
I005495,Book,STEM,28,Main
I005496,Book,STEM,28,Main
I005497,Book,HSS,28,Main
I005498,Laptop,STEM,3,Main
I005499,Book,HSS,28,Main
I005500,Book,Arts,28,Main
I005501,Book,HSS,28,Main
I005502,Book,Medicine,28,Main
I005503,Book,Law,28,Main
I005504,Book,STEM,28,Main
I005505,Book,STEM,28,Main
I005506,Book,Medicine,28,Main
I005507,Book,Medicine,28,Main
I005508,Book,HSS,28,Main
I005509,Book,STEM,28,Main
I005510,Book,STEM,28,Main
I005511,Book,HSS,28,Main
I005512,CourseReserve,STEM,1,Main
I005513,DVD,Medicine,7,Main
I005514,Book,STEM,28,Main
I005515,Book,Business,28,Main
I005516,Book,Law,28,Main
I005517,DVD,STEM,7,Main
I005518,Book,HSS,28,Main
I005519,Book,Law,28,Main
I005520,Book,Medicine,28,Main
I005521,DVD,Law,7,Main
I005522,Book,HSS,28,Main
I005523,Book,HSS,28,Main
I005524,Book,HSS,28,Main
I005525,Book,STEM,28,Main
I005526,Book,Business,28,Main
I005527,Book,HSS,28,Main
I005528,Book,Medicine,28,Main
I005529,Book,STEM,28,Main
I005530,Book,Law,28,Main
I005531,Book,Arts,28,Main
I005532,Book,HSS,28,Main
I005533,Book,Medicine,28,Main
I005534,DVD,HSS,7,Main
I005535,Book,STEM,28,Main
I005536,Book,Medicine,28,Main
I005537,Book,Medicine,28,Main
I005538,DVD,STEM,7,Main
I005539,Book,STEM,28,Main
I005540,Book,Law,28,Main
I005541,Book,Medicine,28,Main
I005542,Book,HSS,28,Main
I005543,DVD,Business,7,Main
I005544,DVD,STEM,7,Main
I005545,Book,STEM,28,Main
I005546,Book,STEM,28,Main
I005547,Book,STEM,28,Main
I005548,Book,Arts,28,Main
I005549,Book,STEM,28,Main
I005550,Book,Arts,28,Main
I005551,Book,HSS,28,Main
I005552,Book,Business,28,Main
I005553,CourseReserve,Business,1,Main
I005554,Book,Law,28,Main
I005555,DVD,STEM,7,Main
I005556,Book,STEM,28,Main
I005557,Book,Medicine,28,Main
I005558,Book,Business,28,Main
I005559,Book,HSS,28,Main
I005560,Book,Medicine,28,Main
I005561,Book,STEM,28,Main
I005562,CourseReserve,HSS,1,Main
I005563,Book,Medicine,28,Main
I005564,Book,STEM,28,Main
I005565,CourseReserve,Business,1,Main
I005566,Book,HSS,28,Main
I005567,Book,HSS,28,Main
I005568,Book,STEM,28,Main
I005569,DVD,HSS,7,Main
I005570,CourseReserve,Business,1,Main
I005571,CourseReserve,HSS,1,Main
I005572,Book,STEM,28,Main
I005573,DVD,HSS,7,Main
I005574,Book,HSS,28,Main
I005575,Book,Business,28,Main
I005576,Book,HSS,28,Main
I005577,Book,Law,28,Main
I005578,CourseReserve,Arts,1,Main
I005579,Laptop,Law,3,Main
I005580,Book,Business,28,Main
I005581,Book,HSS,28,Main
I005582,Book,HSS,28,Main
I005583,DVD,Medicine,7,Main
I005584,Book,Business,28,Main
I005585,Book,Law,28,Main
I005586,Book,Law,28,Main
I005587,Book,STEM,28,Main
I005588,Book,HSS,28,Main
I005589,CourseReserve,Business,1,Main
I005590,Book,Law,28,Main
I005591,Book,STEM,28,Main
I005592,Book,Medicine,28,Main
I005593,Book,STEM,28,Main
I005594,CourseReserve,HSS,1,Main
I005595,Book,Medicine,28,Main
I005596,Book,Business,28,Main
I005597,Book,STEM,28,Main
I005598,Book,HSS,28,Main
I005599,Book,HSS,28,Main
I005600,Book,Law,28,Main
I005601,Book,STEM,28,Main
I005602,Book,Medicine,28,Main
I005603,Book,Arts,28,Main
I005604,Book,Business,28,Main
I005605,Book,STEM,28,Main
I005606,Book,Business,28,Main
I005607,DVD,STEM,7,Main
I005608,Laptop,HSS,3,Main
I005609,Book,HSS,28,Main
I005610,Book,STEM,28,Main
I005611,Book,Medicine,28,Main
I005612,Book,HSS,28,Main
I005613,DVD,HSS,7,Main
I005614,Book,Arts,28,Main
I005615,Book,HSS,28,Main
I005616,DVD,Business,7,Main
I005617,DVD,HSS,7,Main
I005618,Book,HSS,28,Main
I005619,Book,Arts,28,Main
I005620,Book,HSS,28,Main
I005621,Book,STEM,28,Main
I005622,Laptop,HSS,3,Main
I005623,DVD,HSS,7,Main
I005624,Book,HSS,28,Main
I005625,Book,HSS,28,Main
I005626,DVD,HSS,7,Main
I005627,Book,Business,28,Main
I005628,Book,STEM,28,Main
I005629,Book,STEM,28,Main
I005630,Book,STEM,28,Main
I005631,Book,Arts,28,Main
I005632,Book,Arts,28,Main
I005633,Book,Business,28,Main
I005634,Book,Medicine,28,Main
I005635,Book,HSS,28,Main
I005636,Book,STEM,28,Main
I005637,Book,Law,28,Main
I005638,DVD,Law,7,Main
I005639,Book,STEM,28,Main
I005640,Book,STEM,28,Main
I005641,Book,Arts,28,Main
I005642,DVD,Business,7,Main
I005643,Book,STEM,28,Main
I005644,Book,Business,28,Main
I005645,Book,HSS,28,Main
I005646,Book,HSS,28,Main
I005647,Book,STEM,28,Main
I005648,Book,STEM,28,Main
I005649,Book,HSS,28,Main
I005650,Book,Business,28,Main
I005651,Book,STEM,28,Main
I005652,Book,STEM,28,Main
I005653,Book,HSS,28,Main
I005654,Book,HSS,28,Main
I005655,Book,Medicine,28,Main
I005656,Book,STEM,28,Main
I005657,Book,Arts,28,Main
I005658,DVD,Arts,7,Main
I005659,CourseReserve,STEM,1,Main
I005660,Book,HSS,28,Main
I005661,Book,Medicine,28,Main
I005662,Book,Arts,28,Main
I005663,DVD,Law,7,Main
I005664,Book,Business,28,Main
I005665,Book,Business,28,Main
I005666,DVD,STEM,7,Main
I005667,Book,STEM,28,Main
I005668,DVD,Medicine,7,Main
I005669,Book,Law,28,Main
I005670,Book,HSS,28,Main
I005671,DVD,STEM,7,Main
I005672,Book,HSS,28,Main
I005673,Book,HSS,28,Main
I005674,Book,Medicine,28,Main
I005675,CourseReserve,HSS,1,Main
I005676,Book,HSS,28,Main
I005677,Book,HSS,28,Main
I005678,Book,Law,28,Main
I005679,Book,STEM,28,Main
I005680,Book,HSS,28,Main
I005681,Book,HSS,28,Main
I005682,Book,HSS,28,Main
I005683,Laptop,STEM,3,Main
I005684,Book,HSS,28,Main
I005685,Book,Arts,28,Main
I005686,Book,STEM,28,Main
I005687,Book,HSS,28,Main
I005688,Laptop,Business,3,Main
I005689,Book,HSS,28,Main
I005690,Book,Law,28,Main
I005691,Book,HSS,28,Main
I005692,Book,STEM,28,Main
I005693,Book,Business,28,Main
I005694,Book,Arts,28,Main
I005695,Book,HSS,28,Main
I005696,Book,STEM,28,Main
I005697,Book,STEM,28,Main
I005698,Book,Arts,28,Main
I005699,CourseReserve,Medicine,1,Main
I005700,Book,HSS,28,Main
I005701,Book,HSS,28,Main
I005702,Book,STEM,28,Main
I005703,Book,HSS,28,Main
I005704,Book,STEM,28,Main
I005705,Laptop,HSS,3,Main
I005706,Book,Law,28,Main
I005707,Laptop,Arts,3,Main
I005708,Book,Arts,28,Main
I005709,Book,STEM,28,Main
I005710,Laptop,STEM,3,Main
I005711,Book,Medicine,28,Main
I005712,CourseReserve,HSS,1,Main
I005713,Book,Law,28,Main
I005714,CourseReserve,STEM,1,Main
I005715,Book,HSS,28,Main
I005716,Book,STEM,28,Main
I005717,Book,HSS,28,Main
I005718,Book,Law,28,Main
I005719,Book,HSS,28,Main
I005720,Book,HSS,28,Main
I005721,Book,HSS,28,Main
I005722,Book,Medicine,28,Main
I005723,DVD,STEM,7,Main
I005724,Book,STEM,28,Main
I005725,Book,STEM,28,Main
I005726,Book,STEM,28,Main
I005727,Book,HSS,28,Main
I005728,Book,Business,28,Main
I005729,Book,HSS,28,Main
I005730,CourseReserve,HSS,1,Main
I005731,DVD,Business,7,Main
I005732,Book,HSS,28,Main
I005733,Book,HSS,28,Main
I005734,Book,STEM,28,Main
I005735,Book,STEM,28,Main
I005736,Book,Law,28,Main
I005737,Book,Law,28,Main
I005738,Book,Law,28,Main
I005739,Book,Business,28,Main
I005740,Book,HSS,28,Main
I005741,Laptop,HSS,3,Main
I005742,Book,STEM,28,Main
I005743,DVD,HSS,7,Main
I005744,CourseReserve,Arts,1,Main
I005745,Book,Business,28,Main
I005746,Book,HSS,28,Main
I005747,Book,HSS,28,Main
I005748,CourseReserve,HSS,1,Main
I005749,CourseReserve,HSS,1,Main
I005750,Book,HSS,28,Main
I005751,Book,STEM,28,Main
I005752,DVD,Medicine,7,Main
I005753,Book,Business,28,Main
I005754,DVD,HSS,7,Main
I005755,Laptop,STEM,3,Main
I005756,Book,STEM,28,Main
I005757,Book,Business,28,Main
I005758,Book,Medicine,28,Main
I005759,Book,Medicine,28,Main
I005760,Book,STEM,28,Main
I005761,Book,Law,28,Main
I005762,CourseReserve,HSS,1,Main
I005763,CourseReserve,STEM,1,Main
I005764,Book,HSS,28,Main
I005765,DVD,STEM,7,Main
I005766,Book,Law,28,Main
I005767,Book,HSS,28,Main
I005768,Book,HSS,28,Main
I005769,Book,HSS,28,Main
I005770,Laptop,HSS,3,Main
I005771,Book,HSS,28,Main
I005772,Book,HSS,28,Main
I005773,Book,HSS,28,Main
I005774,Book,HSS,28,Main
I005775,Book,Arts,28,Main
I005776,Book,HSS,28,Main
I005777,Book,HSS,28,Main
I005778,Book,STEM,28,Main
I005779,DVD,Medicine,7,Main
I005780,Book,Law,28,Main
I005781,Book,HSS,28,Main
I005782,Book,STEM,28,Main
I005783,Book,Business,28,Main
I005784,Book,Business,28,Main
I005785,Book,Law,28,Main
I005786,Laptop,Medicine,3,Main
I005787,Book,Medicine,28,Main
I005788,DVD,STEM,7,Main
I005789,CourseReserve,STEM,1,Main
I005790,Book,Law,28,Main
I005791,Book,Business,28,Main
I005792,Book,HSS,28,Main
I005793,CourseReserve,Arts,1,Main
I005794,Laptop,HSS,3,Main
I005795,Book,STEM,28,Main
I005796,DVD,Medicine,7,Main
I005797,Book,HSS,28,Main
I005798,CourseReserve,STEM,1,Main
I005799,CourseReserve,HSS,1,Main
I005800,Book,STEM,28,Main
I005801,Book,HSS,28,Main
I005802,Book,STEM,28,Main
I005803,Book,STEM,28,Main
I005804,DVD,Arts,7,Main
I005805,Book,Arts,28,Main
I005806,Book,HSS,28,Main
I005807,Book,Business,28,Main
I005808,CourseReserve,HSS,1,Main
I005809,Book,HSS,28,Main
I005810,Book,HSS,28,Main
I005811,Book,Arts,28,Main
I005812,CourseReserve,Arts,1,Main
I005813,DVD,HSS,7,Main
I005814,Book,HSS,28,Main
I005815,Book,HSS,28,Main
I005816,Book,STEM,28,Main
I005817,Book,STEM,28,Main
I005818,Book,HSS,28,Main
I005819,CourseReserve,Business,1,Main
I005820,Book,HSS,28,Main
I005821,DVD,Arts,7,Main
I005822,Book,Law,28,Main
I005823,Book,STEM,28,Main
I005824,Book,Business,28,Main
I005825,Book,Business,28,Main
I005826,Book,HSS,28,Main
I005827,Book,STEM,28,Main
I005828,Book,Arts,28,Main
I005829,Book,HSS,28,Main
I005830,Book,HSS,28,Main
I005831,CourseReserve,STEM,1,Main
I005832,Book,Business,28,Main
I005833,DVD,Business,7,Main
I005834,Book,Arts,28,Main
I005835,DVD,STEM,7,Main
I005836,Book,HSS,28,Main
I005837,Laptop,STEM,3,Main
I005838,Book,Business,28,Main
I005839,Book,HSS,28,Main
I005840,Book,HSS,28,Main
I005841,Book,HSS,28,Main
I005842,Book,STEM,28,Main
I005843,Book,Medicine,28,Main
I005844,Book,Law,28,Main
I005845,DVD,Arts,7,Main
I005846,Book,HSS,28,Main
I005847,Book,Medicine,28,Main
I005848,Book,Business,28,Main
I005849,Book,HSS,28,Main
I005850,Book,Arts,28,Main
I005851,Book,HSS,28,Main
I005852,CourseReserve,Medicine,1,Main
I005853,DVD,Medicine,7,Main
I005854,DVD,Business,7,Main
I005855,Book,STEM,28,Main
I005856,Book,HSS,28,Main
I005857,Book,STEM,28,Main
I005858,Book,STEM,28,Main
I005859,Book,Business,28,Main
I005860,Book,Business,28,Main
I005861,Book,Arts,28,Main
I005862,Book,HSS,28,Main
I005863,Book,Business,28,Main
I005864,Book,Arts,28,Main
I005865,Book,Business,28,Main
I005866,Book,HSS,28,Main
I005867,Book,HSS,28,Main
I005868,Book,HSS,28,Main
I005869,DVD,Law,7,Main
I005870,Book,Law,28,Main
I005871,Book,Arts,28,Main
I005872,Book,STEM,28,Main
I005873,Book,STEM,28,Main
I005874,DVD,Law,7,Main
I005875,Book,Business,28,Main
I005876,Book,Arts,28,Main
I005877,DVD,Business,7,Main
I005878,Book,STEM,28,Main
I005879,Book,Law,28,Main
I005880,Book,Medicine,28,Main
I005881,Book,STEM,28,Main
I005882,Book,HSS,28,Main
I005883,Book,HSS,28,Main
I005884,CourseReserve,HSS,1,Main
I005885,Book,Business,28,Main
I005886,Book,HSS,28,Main
I005887,Book,HSS,28,Main
I005888,Laptop,HSS,3,Main
I005889,DVD,STEM,7,Main
I005890,Book,STEM,28,Main
I005891,Book,Law,28,Main
I005892,Book,HSS,28,Main
I005893,Book,HSS,28,Main
I005894,Book,STEM,28,Main
I005895,Book,STEM,28,Main
I005896,Book,HSS,28,Main
I005897,Laptop,HSS,3,Main
I005898,Book,Medicine,28,Main
I005899,CourseReserve,Law,1,Main
I005900,Book,HSS,28,Main
I005901,Book,HSS,28,Main
I005902,Book,Arts,28,Main
I005903,Book,Law,28,Main
I005904,Book,STEM,28,Main
I005905,Book,Law,28,Main
I005906,Book,Business,28,Main
I005907,Book,Business,28,Main
I005908,Book,STEM,28,Main
I005909,Book,STEM,28,Main
I005910,Book,HSS,28,Main
I005911,Book,Arts,28,Main
I005912,CourseReserve,STEM,1,Main
I005913,Book,HSS,28,Main
I005914,Book,Arts,28,Main
I005915,Book,Arts,28,Main
I005916,Book,Arts,28,Main
I005917,CourseReserve,Medicine,1,Main
I005918,Book,Arts,28,Main
I005919,Book,HSS,28,Main
I005920,Book,Medicine,28,Main
I005921,Book,Business,28,Main
I005922,CourseReserve,HSS,1,Main
I005923,Book,HSS,28,Main
I005924,Book,Arts,28,Main
I005925,Book,HSS,28,Main
I005926,Book,Medicine,28,Main
I005927,Book,HSS,28,Main
I005928,Book,HSS,28,Main
I005929,Book,STEM,28,Main
I005930,Laptop,HSS,3,Main
I005931,Book,Law,28,Main
I005932,Book,STEM,28,Main
I005933,Book,HSS,28,Main
I005934,CourseReserve,HSS,1,Main
I005935,Book,STEM,28,Main
I005936,Book,HSS,28,Main
I005937,Book,Business,28,Main
I005938,Book,STEM,28,Main
I005939,Book,HSS,28,Main
I005940,Book,STEM,28,Main
I005941,Book,HSS,28,Main
I005942,Book,HSS,28,Main
I005943,Book,HSS,28,Main
I005944,DVD,Medicine,7,Main
I005945,CourseReserve,Arts,1,Main
I005946,Book,Business,28,Main
I005947,Book,STEM,28,Main
I005948,Book,HSS,28,Main
I005949,Book,STEM,28,Main
I005950,DVD,Business,7,Main
I005951,Book,Arts,28,Main
I005952,Book,HSS,28,Main
I005953,DVD,HSS,7,Main
I005954,Book,Law,28,Main
I005955,Book,Medicine,28,Main
I005956,Book,Medicine,28,Main
I005957,Book,Law,28,Main
I005958,Book,Arts,28,Main
I005959,Book,STEM,28,Main
I005960,DVD,Arts,7,Main
I005961,Book,Arts,28,Main
I005962,CourseReserve,Medicine,1,Main
I005963,Book,HSS,28,Main
I005964,Book,HSS,28,Main
I005965,Book,STEM,28,Main
I005966,Laptop,STEM,3,Main
I005967,Laptop,Medicine,3,Main
I005968,Book,HSS,28,Main
I005969,CourseReserve,HSS,1,Main
I005970,DVD,Business,7,Main
I005971,DVD,HSS,7,Main
