hold_id,request_dt,item_id,patron_id,pickup_location,collection,status,wait_days,fulfill_dt
H0002776,2024-04-18,I004022,P000207,Main,Book,pending,4.0,
H0002778,2024-02-21,I005352,P001626,Main,CourseReserve,fulfilled,9.3,2024-03-01 07:12:00
H0002780,2025-12-16,I000138,P000468,Main,Book,fulfilled,5.3,2025-12-21 07:12:00
H0002781,2024-02-09,I001106,P000036,Main,Book,expired,5.7,
H0002782,2024-11-21,I003672,P000470,Main,Book,fulfilled,4.6,2024-11-25 14:24:00
H0002783,2025-10-31,I004847,P000032,Main,CourseReserve,fulfilled,6.7,2025-11-06 16:48:00
H0002784,2025-10-22,I000265,P000776,Main,DVD,fulfilled,3.2,2025-10-25 04:48:00
H0002785,2024-10-27,I000025,P002342,Main,Book,fulfilled,4.9,2024-10-31 21:36:00
H0002786,2024-03-04,I005297,P002612,Main,Book,fulfilled,8.4,2024-03-12 09:36:00
H0002787,2025-08-05,I005730,P000993,Main,CourseReserve,fulfilled,5.7,2025-08-10 16:48:00
H0002789,2025-08-30,I005212,P000693,Main,Book,cancelled,7.4,
H0002790,2024-03-20,I002027,P000597,Main,Book,fulfilled,6.7,2024-03-26 16:48:00
H0002792,2024-02-17,I000401,P000357,Main,Book,fulfilled,9.6,2024-02-26 14:24:00
H0002799,2025-01-12,I005284,P002348,Main,Laptop,fulfilled,7.1,2025-01-19 02:24:00
H0002801,2025-09-12,I004459,P000563,Main,Book,fulfilled,5.9,2025-09-17 21:36:00
H0002802,2025-03-02,I004770,P002115,Main,Book,cancelled,6.5,
H0002803,2024-06-15,I004837,P002316,Main,Book,fulfilled,0.9,2024-06-15 21:36:00
H0002804,2024-08-27,I004653,P002749,Main,Book,fulfilled,6.3,2024-09-02 07:12:00
H0002807,2024-01-15,I001524,P001437,Main,Book,fulfilled,5.6,2024-01-20 14:24:00
H0002808,2025-03-14,I000514,P001319,Main,DVD,fulfilled,5.0,2025-03-19 00:00:00
H0002809,2025-03-09,I004065,P000422,Main,DVD,fulfilled,9.6,2025-03-18 14:24:00
H0002810,2025-02-17,I000688,P000205,Main,Book,fulfilled,1.6,2025-02-18 14:24:00
H0002811,2024-07-21,I005569,P002105,Main,DVD,fulfilled,0.6,2024-07-21 14:24:00
H0002812,2024-10-04,I002298,P002534,Main,Book,fulfilled,10.0,2024-10-14 00:00:00
H0002815,2024-01-01,I000738,P000776,Main,DVD,fulfilled,5.1,2024-01-06 02:24:00
H0002819,2024-01-10,I005230,P001743,Main,Book,fulfilled,4.5,2024-01-14 12:00:00
H0002820,2024-02-11,I000860,P000600,Main,Book,fulfilled,4.5,2024-02-15 12:00:00
H0002822,2025-02-13,I001523,P000648,Main,Book,fulfilled,5.6,2025-02-18 14:24:00
H0002823,2024-10-30,I003786,P001122,Main,Book,cancelled,7.8,
H0002824,2024-07-15,I005539,P002309,Main,Book,fulfilled,2.0,2024-07-17 00:00:00
H0002825,2024-06-03,I005802,P000997,Main,Book,fulfilled,5.2,2024-06-08 04:48:00
H0002826,2024-12-14,I003413,P000907,Main,Book,fulfilled,10.7,2024-12-24 16:48:00
H0002828,2024-11-14,I002852,P002576,Main,Book,fulfilled,7.0,2024-11-21 00:00:00
H0002829,2025-02-10,I004006,P001636,Main,Book,pending,7.8,
H0002830,2025-11-17,I002229,P000033,Main,Book,fulfilled,4.9,2025-11-21 21:36:00
H0002836,2025-12-27,I003144,P000623,Main,Book,fulfilled,6.2,2026-01-02 04:48:00
H0002838,2024-11-17,I003517,P002972,Main,Book,fulfilled,4.1,2024-11-21 02:24:00
H0002841,2025-02-03,I002273,P002968,Main,Book,fulfilled,6.0,2025-02-09 00:00:00
H0002842,2024-10-19,I005297,P002433,Main,Book,fulfilled,9.2,2024-10-28 04:48:00
H0002845,2025-05-30,I000790,P002078,Main,CourseReserve,fulfilled,6.0,2025-06-05 00:00:00
H0002846,2024-10-18,I001831,P002441,Main,CourseReserve,fulfilled,3.7,2024-10-21 16:48:00
H0002848,2025-10-14,I000012,P002779,Main,CourseReserve,fulfilled,6.9,2025-10-20 21:36:00
H0002849,2025-12-16,I005244,P001872,Main,Laptop,fulfilled,4.3,2025-12-20 07:12:00
H0002852,2025-02-16,I004649,P002394,Main,DVD,cancelled,6.1,
H0002853,2024-12-03,I000224,P001258,Main,Book,fulfilled,8.8,2024-12-11 19:12:00
H0002855,2024-09-07,I002977,P001132,Main,DVD,fulfilled,5.0,2024-09-12 00:00:00
H0002857,2025-01-27,I003285,P002643,Main,Book,fulfilled,8.1,2025-02-04 02:24:00
H0002858,2025-09-13,I000375,P001673,Main,Book,fulfilled,3.7,2025-09-16 16:48:00
H0002859,2025-10-15,I002127,P001792,Main,Book,fulfilled,4.9,2025-10-19 21:36:00
H0002860,2024-04-09,I004275,P002393,Main,Book,cancelled,4.6,
H0002861,2025-07-21,I002446,P000239,Main,Book,fulfilled,3.0,2025-07-24 00:00:00
H0002862,2025-08-05,I005029,P000261,Main,Book,fulfilled,8.2,2025-08-13 04:48:00
H0002866,2024-02-20,I004080,P002939,Main,Book,pending,2.5,
H0002867,2025-10-16,I001448,P001627,Main,DVD,fulfilled,10.5,2025-10-26 12:00:00
H0002869,2024-08-01,I000456,P002293,Main,Book,fulfilled,5.6,2024-08-06 14:24:00
H0002870,2024-09-10,I003077,P001901,Main,CourseReserve,cancelled,4.9,
H0002871,2025-08-24,I001589,P002974,Main,Book,expired,7.0,
H0002872,2025-09-02,I003885,P001250,Main,Laptop,fulfilled,12.3,2025-09-14 07:12:00
H0002873,2025-11-19,I001181,P001291,Main,CourseReserve,fulfilled,6.0,2025-11-25 00:00:00
H0002876,2025-12-28,I000202,P002753,Main,Book,fulfilled,6.7,2026-01-03 16:48:00
H0002878,2025-07-31,I004806,P002929,Main,Book,fulfilled,2.1,2025-08-02 02:24:00
H0002879,2025-03-26,I001968,P002137,Main,Book,expired,5.1,
H0002880,2025-10-09,I004691,P000944,Main,Book,expired,4.9,
H0002881,2025-05-12,I005338,P000665,Main,Book,fulfilled,7.6,2025-05-19 14:24:00
H0002882,2025-01-22,I005889,P000208,Main,DVD,fulfilled,17.7,2025-02-08 16:48:00
H0002883,2024-04-05,I000108,P000480,Main,Book,fulfilled,5.8,2024-04-10 19:12:00
H0002885,2025-05-02,I005786,P001928,Main,Laptop,fulfilled,4.2,2025-05-06 04:48:00
H0002886,2024-05-05,I004778,P001304,Main,Book,pending,9.2,
H0002887,2024-03-02,I005850,P001938,Main,Book,fulfilled,4.3,2024-03-06 07:12:00
H0002888,2025-08-05,I002469,P001539,Main,Book,fulfilled,5.8,2025-08-10 19:12:00
H0002889,2024-08-19,I004043,P001550,Main,Book,fulfilled,5.9,2024-08-24 21:36:00
H0002890,2024-02-08,I002243,P001462,Main,Book,fulfilled,5.3,2024-02-13 07:12:00
H0002892,2024-09-04,I002291,P002964,Main,Book,fulfilled,7.0,2024-09-11 00:00:00
H0002894,2024-11-02,I002519,P002133,Main,Book,fulfilled,3.1,2024-11-05 02:24:00
H0002897,2025-10-12,I001192,P001666,Main,Book,fulfilled,6.5,2025-10-18 12:00:00
H0002902,2025-10-31,I003491,P000384,Main,Book,expired,4.7,
H0002903,2024-09-26,I001589,P001253,Main,Book,fulfilled,7.7,2024-10-03 16:48:00
H0002904,2025-08-15,I001275,P000098,Main,Book,cancelled,6.0,
H0002905,2025-05-22,I004465,P000804,Main,Book,fulfilled,4.8,2025-05-26 19:12:00
H0002906,2025-02-05,I004103,P000786,Main,Book,fulfilled,2.9,2025-02-07 21:36:00
H0002908,2024-01-22,I003438,P002267,Main,Book,fulfilled,4.3,2024-01-26 07:12:00
H0002909,2025-10-18,I003227,P001397,Main,Book,fulfilled,5.6,2025-10-23 14:24:00
H0002913,2024-01-14,I001679,P001646,Main,Book,fulfilled,5.9,2024-01-19 21:36:00
H0002914,2024-08-04,I001875,P000735,Main,Book,fulfilled,4.7,2024-08-08 16:48:00
H0002915,2025-07-27,I004561,P001346,Main,Book,fulfilled,2.7,2025-07-29 16:48:00
H0002916,2025-08-17,I002611,P001667,Main,DVD,cancelled,5.7,
H0002917,2025-05-28,I000182,P001407,Main,Book,fulfilled,4.8,2025-06-01 19:12:00
H0002918,2025-12-17,I000505,P002172,Main,Book,cancelled,8.2,
H0002920,2024-01-14,I000800,P001695,Main,CourseReserve,fulfilled,5.2,2024-01-19 04:48:00
H0002922,2024-04-28,I003242,P000824,Main,Book,fulfilled,4.7,2024-05-02 16:48:00
H0002925,2025-10-01,I001830,P002104,Main,Book,expired,5.2,
H0002926,2025-05-16,I003307,P002347,Main,Book,fulfilled,2.4,2025-05-18 09:36:00
H0002928,2024-12-29,I004476,P000586,Main,Book,fulfilled,6.8,2025-01-04 19:12:00
H0002931,2025-03-30,I004200,P000437,Main,Book,fulfilled,6.4,2025-04-05 09:36:00
H0002932,2024-05-05,I005357,P000094,Main,Book,fulfilled,3.5,2024-05-08 12:00:00
H0002934,2024-04-27,I001019,P002201,Main,Laptop,fulfilled,15.1,2024-05-12 02:24:00
H0002935,2024-11-09,I002889,P001576,Main,DVD,expired,6.1,
H0002936,2025-11-23,I000699,P001883,Main,Book,fulfilled,7.1,2025-11-30 02:24:00
H0002938,2024-02-07,I001244,P001549,Main,DVD,fulfilled,7.0,2024-02-14 00:00:00
H0002939,2025-12-28,I000336,P001511,Main,Book,fulfilled,3.7,2025-12-31 16:48:00
H0002940,2025-01-31,I003213,P002934,Main,Book,cancelled,3.0,
H0002941,2025-06-13,I003019,P002418,Main,Book,fulfilled,2.1,2025-06-15 02:24:00
H0002942,2024-12-12,I001505,P001444,Main,Book,fulfilled,7.2,2024-12-19 04:48:00
H0002943,2024-11-01,I005091,P001658,Main,Book,pending,8.8,
H0002944,2024-04-20,I005987,P001361,Main,Book,cancelled,3.8,
H0002945,2024-06-07,I001455,P001547,Main,Book,fulfilled,3.5,2024-06-10 12:00:00
H0002946,2025-06-20,I005293,P002127,Main,Book,fulfilled,1.7,2025-06-21 16:48:00
H0002947,2024-03-09,I001850,P000962,Main,Book,cancelled,3.9,
H0002950,2025-06-07,I004727,P001325,Main,Laptop,fulfilled,2.0,2025-06-09 00:00:00
H0002951,2024-02-01,I001337,P002050,Main,Book,expired,3.8,
H0002954,2024-09-01,I005188,P001210,Main,Book,fulfilled,6.5,2024-09-07 12:00:00
H0002958,2024-01-29,I000795,P000659,Main,Book,fulfilled,5.1,2024-02-03 02:24:00
H0002961,2025-01-18,I001253,P001785,Main,Book,cancelled,5.5,
H0002962,2025-02-09,I001313,P002272,Main,Book,fulfilled,3.6,2025-02-12 14:24:00
H0002966,2024-12-30,I004022,P001894,Main,Book,pending,5.4,
H0002967,2025-10-25,I005160,P001285,Main,Book,fulfilled,10.5,2025-11-04 12:00:00
H0002968,2024-04-10,I000640,P001658,Main,Book,cancelled,4.0,
H0002970,2025-03-19,I003441,P000866,Main,Book,fulfilled,9.0,2025-03-28 00:00:00
H0002971,2024-01-31,I004083,P000480,Main,Book,fulfilled,6.2,2024-02-06 04:48:00
H0002972,2024-09-25,I002471,P001646,Main,Book,cancelled,6.5,
H0002973,2025-01-23,I000084,P001770,Main,Book,expired,5.9,
H0002975,2024-03-14,I005904,P001697,Main,Book,cancelled,6.0,
H0002976,2024-09-11,I001701,P000746,Main,CourseReserve,fulfilled,6.7,2024-09-17 16:48:00
H0002979,2024-06-14,I004874,P001635,Main,Book,fulfilled,2.8,2024-06-16 19:12:00
H0002981,2025-11-02,I003942,P000291,Main,Laptop,pending,3.7,
H0002982,2025-06-22,I004239,P001204,Main,Book,fulfilled,5.1,2025-06-27 02:24:00
H0002985,2024-04-10,I005075,P001976,Main,CourseReserve,fulfilled,5.1,2024-04-15 02:24:00
H0002986,2024-11-28,I004964,P000261,Main,Book,expired,4.2,
H0002988,2025-04-14,I004433,P000951,Main,Book,fulfilled,2.7,2025-04-16 16:48:00
H0002989,2024-02-27,I005506,P000236,Main,Book,fulfilled,9.6,2024-03-07 14:24:00
H0002990,2025-01-28,I002946,P001262,Main,Book,fulfilled,4.9,2025-02-01 21:36:00
H0002993,2025-08-06,I005861,P001358,Main,Book,cancelled,4.0,
H0002994,2025-02-18,I000330,P000165,Main,Book,fulfilled,8.8,2025-02-26 19:12:00
H0002995,2025-02-20,I004850,P002812,Main,Book,fulfilled,5.6,2025-02-25 14:24:00
H0002997,2024-04-28,I004410,P001859,Main,Book,fulfilled,8.6,2024-05-06 14:24:00
H0002998,2024-06-26,I001124,P000079,Main,DVD,fulfilled,3.6,2024-06-29 14:24:00
H0003000,2024-08-14,I001284,P002375,Main,Book,fulfilled,8.3,2024-08-22 07:12:00
H0003002,2025-03-23,I000249,P001776,Main,CourseReserve,fulfilled,6.0,2025-03-29 00:00:00
H0003003,2025-07-26,I001961,P001728,Main,Book,fulfilled,3.2,2025-07-29 04:48:00
H0003004,2025-12-25,I005976,P001392,Main,CourseReserve,cancelled,7.7,
H0003005,2025-06-04,I001671,P000128,Main,Book,pending,1.8,
H0003006,2025-06-26,I004719,P001068,Main,Book,pending,1.5,
H0003012,2024-04-22,I002163,P001939,Main,Book,fulfilled,4.3,2024-04-26 07:12:00
H0003013,2024-02-01,I002935,P001591,Main,Book,fulfilled,5.0,2024-02-06 00:00:00
H0003014,2025-08-30,I002107,P002099,Main,DVD,fulfilled,9.7,2025-09-08 16:48:00
H0003015,2024-09-24,I002435,P000947,Main,CourseReserve,fulfilled,4.0,2024-09-28 00:00:00
H0003016,2025-05-28,I003186,P001325,Main,Book,fulfilled,5.5,2025-06-02 12:00:00
H0003017,2024-06-22,I002004,P000473,Main,Book,fulfilled,2.7,2024-06-24 16:48:00
H0003019,2025-08-09,I000316,P002189,Main,Book,fulfilled,6.4,2025-08-15 09:36:00
H0003027,2024-08-08,I004302,P000775,Main,CourseReserve,fulfilled,3.7,2024-08-11 16:48:00
H0003028,2024-10-07,I000728,P002575,Main,DVD,pending,5.0,
H0003030,2024-10-01,I001397,P002983,Main,Book,fulfilled,5.0,2024-10-06 00:00:00
H0003031,2024-06-10,I003798,P000543,Main,Book,fulfilled,2.7,2024-06-12 16:48:00
H0003032,2025-03-29,I001576,P002364,Main,Book,fulfilled,3.5,2025-04-01 12:00:00
H0003033,2025-02-26,I005101,P001697,Main,Book,fulfilled,3.1,2025-03-01 02:24:00
H0003034,2025-09-23,I005388,P000639,Main,CourseReserve,expired,3.4,
H0003037,2025-03-17,I004528,P000588,Main,Laptop,cancelled,3.3,
H0003038,2024-02-09,I005877,P000639,Main,DVD,fulfilled,3.2,2024-02-12 04:48:00
H0003039,2025-01-03,I004361,P000467,Main,Book,fulfilled,1.9,2025-01-04 21:36:00
H0003042,2024-04-15,I004362,P000742,Main,Book,fulfilled,3.1,2024-04-18 02:24:00
H0003047,2024-11-14,I005406,P000307,Main,Laptop,cancelled,5.3,
H0003049,2024-10-26,I001856,P001655,Main,Book,cancelled,3.6,
H0003050,2024-08-13,I003004,P000948,Main,Book,fulfilled,5.0,2024-08-18 00:00:00
H0003051,2024-04-02,I005953,P001847,Main,DVD,fulfilled,4.9,2024-04-06 21:36:00
H0003053,2024-09-23,I001235,P002120,Main,Book,fulfilled,3.8,2024-09-26 19:12:00
H0003054,2025-10-20,I003930,P001298,Main,Book,fulfilled,13.2,2025-11-02 04:48:00
H0003055,2024-12-08,I000415,P001935,Main,Book,fulfilled,8.7,2024-12-16 16:48:00
H0003057,2024-10-11,I002637,P000364,Main,CourseReserve,expired,4.2,
H0003060,2025-01-15,I000783,P002889,Main,Book,fulfilled,6.8,2025-01-21 19:12:00
H0003063,2024-08-13,I004876,P001332,Main,Book,fulfilled,8.1,2024-08-21 02:24:00
H0003066,2024-09-22,I000090,P001048,Main,Book,cancelled,6.1,
H0003068,2024-03-23,I001509,P002766,Main,Book,fulfilled,6.2,2024-03-29 04:48:00
H0003069,2024-07-04,I004470,P000572,Main,DVD,fulfilled,6.2,2024-07-10 04:48:00
H0003070,2025-06-13,I001413,P000857,Main,Book,fulfilled,3.1,2025-06-16 02:24:00
H0003072,2025-05-04,I001723,P002558,Main,Book,expired,5.9,
H0003073,2025-03-20,I000201,P000648,Main,Book,fulfilled,3.8,2025-03-23 19:12:00
H0003074,2025-06-23,I005100,P001744,Main,Book,fulfilled,3.2,2025-06-26 04:48:00
H0003077,2025-02-13,I001679,P001679,Main,Book,fulfilled,5.9,2025-02-18 21:36:00
H0003081,2025-04-09,I000875,P000943,Main,Book,fulfilled,6.7,2025-04-15 16:48:00
H0003083,2025-05-20,I000341,P002418,Main,Book,pending,3.7,
H0003090,2025-02-14,I000907,P002135,Main,DVD,fulfilled,2.6,2025-02-16 14:24:00
H0003093,2025-08-08,I005637,P000980,Main,Book,fulfilled,4.6,2025-08-12 14:24:00
H0003094,2025-05-13,I005444,P002686,Main,CourseReserve,fulfilled,2.9,2025-05-15 21:36:00
H0003096,2024-02-14,I000053,P001654,Main,CourseReserve,fulfilled,15.8,2024-02-29 19:12:00
H0003102,2024-06-16,I001313,P001486,Main,Book,pending,2.2,
H0003108,2025-09-09,I004989,P001640,Main,Book,fulfilled,4.9,2025-09-13 21:36:00
H0003109,2025-11-13,I005156,P002910,Main,Book,fulfilled,6.2,2025-11-19 04:48:00
H0003110,2025-08-19,I004577,P000487,Main,Book,fulfilled,4.9,2025-08-23 21:36:00
H0003111,2024-06-12,I005413,P000022,Main,Book,fulfilled,6.0,2024-06-18 00:00:00
H0003112,2024-12-03,I005438,P001062,Main,DVD,fulfilled,7.8,2024-12-10 19:12:00
H0003114,2024-11-21,I001588,P001848,Main,Book,fulfilled,5.0,2024-11-26 00:00:00
H0003115,2025-03-30,I002543,P001224,Main,DVD,fulfilled,4.1,2025-04-03 02:24:00
H0003116,2024-03-13,I004602,P000048,Main,DVD,pending,3.6,
H0003117,2025-08-11,I001330,P002898,Main,Book,fulfilled,12.5,2025-08-23 12:00:00
H0003120,2024-12-19,I002235,P000907,Main,Book,pending,6.9,
H0003121,2024-11-14,I002837,P000543,Main,CourseReserve,fulfilled,7.3,2024-11-21 07:12:00
H0003124,2025-12-28,I005281,P002217,Main,CourseReserve,fulfilled,3.2,2025-12-31 04:48:00
H0003125,2024-05-12,I005684,P000966,Main,Book,fulfilled,3.7,2024-05-15 16:48:00
H0003126,2025-02-02,I000650,P001388,Main,Book,fulfilled,2.5,2025-02-04 12:00:00
H0003127,2024-10-17,I000460,P000591,Main,Book,fulfilled,7.9,2024-10-24 21:36:00
H0003128,2025-12-18,I002086,P002340,Main,Book,fulfilled,4.2,2025-12-22 04:48:00
H0003129,2024-11-15,I004803,P000760,Main,Laptop,fulfilled,9.2,2024-11-24 04:48:00
H0003131,2024-09-27,I002453,P001661,Main,Book,fulfilled,3.5,2024-09-30 12:00:00
H0003134,2025-10-23,I005418,P000371,Main,Book,cancelled,2.1,
H0003139,2025-10-21,I003307,P002474,Main,Book,fulfilled,7.1,2025-10-28 02:24:00
H0003140,2025-10-28,I001839,P000453,Main,CourseReserve,fulfilled,11.5,2025-11-08 12:00:00
H0003142,2025-01-31,I004381,P001855,Main,Book,pending,5.9,
H0003143,2025-01-06,I002242,P000775,Main,Book,fulfilled,3.9,2025-01-09 21:36:00
H0003148,2024-03-01,I001078,P000184,Main,Book,fulfilled,11.7,2024-03-12 16:48:00
H0003149,2024-10-06,I003414,P000409,Main,Book,fulfilled,8.2,2024-10-14 04:48:00
H0003150,2025-10-15,I003632,P002819,Main,Book,fulfilled,4.0,2025-10-19 00:00:00
H0003154,2025-04-30,I003749,P000028,Main,Book,fulfilled,5.6,2025-05-05 14:24:00
H0003155,2025-08-23,I001872,P002016,Main,Book,fulfilled,3.4,2025-08-26 09:36:00
H0003156,2025-08-09,I004460,P000087,Main,Book,expired,8.2,
H0003157,2024-11-24,I005319,P001372,Main,Book,pending,3.4,
H0003159,2024-10-10,I002416,P000508,Main,CourseReserve,fulfilled,6.3,2024-10-16 07:12:00
H0003162,2024-02-22,I001310,P000342,Main,DVD,fulfilled,6.0,2024-02-28 00:00:00
H0003164,2025-02-27,I000629,P000278,Main,Book,fulfilled,2.4,2025-03-01 09:36:00
H0003169,2025-07-26,I000121,P001821,Main,DVD,fulfilled,4.5,2025-07-30 12:00:00
H0003171,2025-03-26,I001665,P000543,Main,CourseReserve,fulfilled,2.9,2025-03-28 21:36:00
H0003172,2024-10-25,I001903,P000623,Main,Book,fulfilled,4.7,2024-10-29 16:48:00
H0003173,2024-08-30,I001931,P000961,Main,Book,fulfilled,6.3,2024-09-05 07:12:00
H0003175,2024-03-06,I002665,P000082,Main,Book,fulfilled,3.7,2024-03-09 16:48:00
H0003176,2024-05-20,I001391,P001528,Main,Book,fulfilled,2.5,2024-05-22 12:00:00
H0003177,2024-08-15,I001068,P002709,Main,Book,cancelled,5.9,
H0003179,2024-09-03,I005121,P000297,Main,Book,fulfilled,2.6,2024-09-05 14:24:00
H0003181,2025-10-30,I000410,P001393,Main,Book,fulfilled,3.3,2025-11-02 07:12:00
H0003182,2024-08-14,I000226,P000744,Main,Book,fulfilled,7.6,2024-08-21 14:24:00
H0003183,2024-12-28,I003094,P001722,Main,DVD,fulfilled,2.9,2024-12-30 21:36:00
H0003184,2024-01-30,I002990,P001903,Main,DVD,fulfilled,2.9,2024-02-01 21:36:00
H0003185,2025-08-01,I005509,P001476,Main,Book,fulfilled,2.4,2025-08-03 09:36:00
H0003186,2024-06-07,I004091,P002599,Main,Book,fulfilled,4.1,2024-06-11 02:24:00
H0003193,2025-07-16,I002210,P000393,Main,Laptop,fulfilled,3.3,2025-07-19 07:12:00
H0003195,2024-02-22,I004087,P001883,Main,Book,fulfilled,2.7,2024-02-24 16:48:00
H0003196,2025-01-12,I005103,P000791,Main,Book,cancelled,5.3,
H0003198,2025-08-10,I003071,P000582,Main,Book,pending,4.6,
H0003199,2025-12-06,I002944,P000811,Main,Book,fulfilled,13.5,2025-12-19 12:00:00
H0003201,2025-11-29,I005763,P002263,Main,CourseReserve,fulfilled,4.2,2025-12-03 04:48:00
H0003204,2025-05-12,I004744,P000650,Main,CourseReserve,fulfilled,10.7,2025-05-22 16:48:00
H0003206,2025-04-09,I002832,P002700,Main,Book,fulfilled,6.2,2025-04-15 04:48:00
H0003207,2025-09-15,I005794,P001056,Main,Laptop,fulfilled,2.4,2025-09-17 09:36:00
H0003208,2025-03-21,I002153,P000507,Main,Book,fulfilled,3.3,2025-03-24 07:12:00
H0003210,2025-11-18,I003629,P001931,Main,DVD,fulfilled,6.2,2025-11-24 04:48:00
H0003211,2024-07-28,I004981,P002335,Main,CourseReserve,fulfilled,5.8,2024-08-02 19:12:00
H0003212,2025-12-26,I003916,P000636,Main,Book,fulfilled,17.6,2026-01-12 14:24:00
H0003215,2024-04-23,I001740,P002194,Main,Book,fulfilled,8.9,2024-05-01 21:36:00
H0003217,2025-02-01,I003764,P001311,Main,Book,fulfilled,3.2,2025-02-04 04:48:00
H0003218,2024-05-27,I005517,P002488,Main,DVD,fulfilled,9.3,2024-06-05 07:12:00
H0003221,2025-08-30,I004208,P001761,Main,Book,fulfilled,4.1,2025-09-03 02:24:00
H0003222,2024-12-27,I004805,P000044,Main,DVD,fulfilled,6.9,2025-01-02 21:36:00
H0003224,2024-09-27,I001616,P001145,Main,Book,fulfilled,2.3,2024-09-29 07:12:00
H0003227,2024-11-22,I004739,P001829,Main,Book,pending,3.7,
H0003229,2024-01-28,I005957,P002594,Main,Book,fulfilled,3.3,2024-01-31 07:12:00
H0003233,2025-04-10,I003390,P001962,Main,Book,fulfilled,3.7,2025-04-13 16:48:00
H0003234,2024-05-19,I005003,P001403,Main,DVD,fulfilled,6.3,2024-05-25 07:12:00
H0003235,2025-11-18,I005949,P001018,Main,Book,fulfilled,4.8,2025-11-22 19:12:00
H0003238,2025-04-11,I003723,P002636,Main,CourseReserve,cancelled,7.8,
H0003239,2024-08-06,I000119,P002662,Main,Laptop,fulfilled,4.5,2024-08-10 12:00:00
H0003240,2025-04-12,I003068,P001313,Main,CourseReserve,expired,3.9,
H0003243,2024-10-21,I001078,P002277,Main,Book,fulfilled,5.4,2024-10-26 09:36:00
H0003244,2024-09-06,I001376,P001954,Main,DVD,fulfilled,7.1,2024-09-13 02:24:00
H0003245,2025-10-28,I001326,P002912,Main,Book,expired,6.0,
H0003246,2025-03-17,I002050,P000879,Main,Book,fulfilled,5.5,2025-03-22 12:00:00
H0003247,2024-12-14,I005011,P002147,Main,Book,fulfilled,5.6,2024-12-19 14:24:00
H0003248,2024-12-01,I002615,P002489,Main,Book,fulfilled,13.4,2024-12-14 09:36:00
H0003249,2025-10-16,I000270,P001594,Main,Book,fulfilled,3.1,2025-10-19 02:24:00
H0003253,2024-12-10,I002255,P001447,Main,DVD,fulfilled,4.5,2024-12-14 12:00:00
H0003254,2025-09-04,I003516,P002597,Main,CourseReserve,expired,8.2,
H0003255,2025-12-07,I002609,P001331,Main,Book,fulfilled,8.3,2025-12-15 07:12:00
H0003256,2024-09-27,I005147,P001421,Main,Book,fulfilled,6.2,2024-10-03 04:48:00
H0003257,2024-08-18,I000391,P000362,Main,CourseReserve,fulfilled,5.3,2024-08-23 07:12:00
H0003259,2024-09-27,I004693,P002524,Main,Book,fulfilled,3.1,2024-09-30 02:24:00
H0003260,2025-09-23,I000996,P002028,Main,Book,fulfilled,7.0,2025-09-30 00:00:00
H0003261,2025-01-29,I005993,P001544,Main,Book,expired,5.8,
H0003262,2024-10-28,I003925,P001604,Main,CourseReserve,fulfilled,8.4,2024-11-05 09:36:00
H0003263,2025-08-19,I002201,P001921,Main,CourseReserve,fulfilled,8.6,2025-08-27 14:24:00
H0003264,2025-09-12,I000677,P000397,Main,Book,fulfilled,6.6,2025-09-18 14:24:00
H0003267,2025-04-22,I000865,P000952,Main,Book,fulfilled,5.2,2025-04-27 04:48:00
H0003268,2024-08-12,I000044,P001696,Main,Laptop,expired,10.0,
H0003270,2024-05-13,I004936,P001461,Main,Book,cancelled,4.4,
H0003271,2025-01-01,I003833,P002184,Main,DVD,expired,4.7,
H0003272,2024-02-08,I002672,P002443,Main,Book,fulfilled,5.2,2024-02-13 04:48:00
H0003273,2025-11-27,I004419,P002483,Main,Book,fulfilled,4.9,2025-12-01 21:36:00
H0003275,2024-09-13,I003576,P000388,Main,Book,fulfilled,2.4,2024-09-15 09:36:00
H0003279,2025-06-19,I004926,P001867,Main,Book,fulfilled,7.9,2025-06-26 21:36:00
H0003281,2024-09-10,I004453,P000947,Main,DVD,fulfilled,8.4,2024-09-18 09:36:00
H0003285,2025-01-12,I004842,P002788,Main,CourseReserve,fulfilled,11.5,2025-01-23 12:00:00
